matiere;classe/grpe;moy_eleve;devoir1___note;devoir2___note;devoir3___note;devoir4___note;devoir5___note;devoir6___note;devoir7___note;devoir8___note;devoir9___note;devoir10___note;devoir11___note;devoir12___note;devoir13___note;devoir14___note;devoir15___note;devoir16___note;devoir17___note;devoir18___note;devoir19___note;devoir20___note;devoir21___note;devoir22___note;devoir23___note;devoir24___note;devoir1___coeff;devoir2___coeff;devoir3___coeff;devoir4___coeff;devoir5___coeff;devoir6___coeff;devoir7___coeff;devoir8___coeff;devoir9___coeff;devoir10___coeff;devoir11___coeff;devoir12___coeff;devoir13___coeff;devoir14___coeff;devoir15___coeff;devoir16___coeff;devoir17___coeff;devoir18___coeff;devoir19___coeff;devoir20___coeff;devoir21___coeff;devoir22___coeff;devoir23___coeff;devoir24___coeff;devoir1___date;devoir2___date;devoir3___date;devoir4___date;devoir5___date;devoir6___date;devoir7___date;devoir8___date;devoir9___date;devoir10___date;devoir11___date;devoir12___date;devoir13___date;devoir14___date;devoir15___date;devoir16___date;devoir17___date;devoir18___date;devoir19___date;devoir20___date;devoir21___date;devoir22___date;devoir23___date;devoir24___date;devoir1___periode_notation;devoir2___periode_notation;devoir3___periode_notation;devoir4___periode_notation;devoir5___periode_notation;devoir6___periode_notation;devoir7___periode_notation;devoir8___periode_notation;devoir9___periode_notation;devoir10___periode_notation;devoir11___periode_notation;devoir12___periode_notation;devoir13___periode_notation;devoir14___periode_notation;devoir15___periode_notation;devoir16___periode_notation;devoir17___periode_notation;devoir18___periode_notation;devoir19___periode_notation;devoir20___periode_notation;devoir21___periode_notation;devoir22___periode_notation;devoir23___periode_notation;devoir24___periode_notation;eleve_id;prof_id
HISTOIRE GEOGRAPHIE;6B;10,00;8,00;14,50;;;;;Abs;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;F7jvfA1sfJRS4hoeBAckWXKtmijLJ1-N826fAJ-Mcu4;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HISTOIRE GEOGRAPHIE;6B;18,62;16,50;24,50;10,00;19,50;24,50;12,50;27,50;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;X4mBi76LQyjySwO4k9rY8Wcdew8iI6Yb8hdEaxXyoX4;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HISTOIRE GEOGRAPHIE;6B;15,31;16,00;24,50;8,50;20,00;13,50;11,00;17,50;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;0DfSEwZh4Y8ECT3qsHm4OD2S7658Uwj2fqX3OurVAV0;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HISTOIRE GEOGRAPHIE;6B;16,76;20,00;21,00;9,00;19,50;19,00;8,50;24,50;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;2qusmN-Q52_yFriAED4-fiQWhOOFgOju9xMwIBBRq7o;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HISTOIRE GEOGRAPHIE;6B;8,33;;;;;;;12,50;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;2GOQP4QBOXhn-w8FY3MBtM-PpwfhzPWKKc46TFacXWw;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HISTOIRE GEOGRAPHIE;6B;5,73;2,50;11,50;6,00;;5,00;;6,50;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;Le-08H1cTc1iW9jCS0wNnVpfaUiq1JVaFPkuu-0vbPA;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HISTOIRE GEOGRAPHIE;6B;14,50;15,00;;6,50;17,00;17,00;12,00;19,50;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;SwLsoT5olRyjHTxXFMRoBoH2qJNiSDtj21pfWis_oUw;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HISTOIRE GEOGRAPHIE;6B;8,23;6,50;11,50;6,00;9,00;9,50;;11,00;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;09/10/2023;03/11/2023;15/12/2023;19/01/2024;11/03/2024;15/03/2024;24/05/2024;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 1;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 3;Trimestre 3;;;;;;;;;;;;;;;;;;-YFmqgZVsV2oUpgKhxn0cE4yjWFy3gbRBTnDCuWC4Yg;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
ARABE SI;6B > 6BP.1;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;ww8mP6wci6pu9RRqK6lcvQQHXgUF0D3t8YtsbDWAEcQ;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;20,00;10,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;vHiKJedL8UWFCxEoClr0ZZmAs_UYz1-IXecIBRQoTFg;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;16,00;8,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;kpWZEFB3rSR5WcZsr20XHb1xKtRFde52qg2fgUF24yI;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;pnOYSPGqDnfTkQybynIme0aPiD7XUtwfGe8_Cr3RsiQ;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;20,00;10,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;WnWdReOT0ATRFwAZDTjHUjtgqMLuQPG5FFp3dm-tcGQ;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;16,00;8,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;UNYysFdyUK3Cc1r55FR97QHwDYaCzHSzfsrJvaCh3Mo;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;20,00;10,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;E7_V-gkjlXYUizA14hKYZ2ps6R0jcAb0B7NzyRFxXtM;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;10,00;5,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;IcqdYEL3ahX4Stvd0FBqgannscXHWA9UZkYtBf94q8I;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;4,00;2,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;4,00;2,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;PygpTCbtBVCVCce-d33bRKh1AzQsZkuIkinf_ZoitYE;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;16,00;8,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;gQhQljxYGtYVlEUF_MBVfeGdt4w-RFwV98XW0A-allw;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;10,00;5,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;PjqRVdvuF0f67-YmjQuVpwhjoKMNEMllfWaR1OpfVlA;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;20,00;10,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;WHc-KnZk-dUKGiDpOI2NyjzqM7qfIWvIt1yCAFn28Kc;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;10,00;5,00;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;eL8PGgricIsrnj7VmaenJ6RgcT56w5O2_tVY21BKjdw;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.1;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;20/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;R3j2R9l_aD747y1FuIvTVrkcpZ4GgMGnraerUIDSdZo;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;R3j2R9l_aD747y1FuIvTVrkcpZ4GgMGnraerUIDSdZo;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;SHSsPgbi5BlYrnCmuWleygH_tfqYvy_YxugirX8LGV0;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;ontjy1eKIChZn7LV1VBXQM_KJwE1-1so5Ax3GYtdezQ;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;K94HBGlqVMzS8NTERhieU9rXW_DMotS3awCdP4eCmxM;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;3gxXu8cFCDMOoZJEga90NN5EcWlloEDMH5zsLTBIYXE;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;V0HWUKgQU7ynWQdI4315Cx-zDTZn21aUO0dKTZwHXvE;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;ZmB2fdr8PPpSJbbTcBiQblWMFWvLu0a-1j6nfK9NcvE;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;6f40NN6_onsOjdsNneeUruTeNvn2kiFwOW5zKB7gQlI;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;P60_49b_Xqb6cZqhl3nN18usvG6xKeuFSCMSW3_Ap08;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;F7jvfA1sfJRS4hoeBAckWXKtmijLJ1-N826fAJ-Mcu4;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;X4mBi76LQyjySwO4k9rY8Wcdew8iI6Yb8hdEaxXyoX4;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;0DfSEwZh4Y8ECT3qsHm4OD2S7658Uwj2fqX3OurVAV0;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;2qusmN-Q52_yFriAED4-fiQWhOOFgOju9xMwIBBRq7o;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;2GOQP4QBOXhn-w8FY3MBtM-PpwfhzPWKKc46TFacXWw;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;Le-08H1cTc1iW9jCS0wNnVpfaUiq1JVaFPkuu-0vbPA;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;SwLsoT5olRyjHTxXFMRoBoH2qJNiSDtj21pfWis_oUw;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6B > 6BP.2;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;19/10/2023;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 1;;;;;;;;;;;;;;;;;;;;;;;;-YFmqgZVsV2oUpgKhxn0cE4yjWFy3gbRBTnDCuWC4Yg;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
HIST GEO NA;6B > MHIST GGR.1;15,00;7,50;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;23/05/2024;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;;kpWZEFB3rSR5WcZsr20XHb1xKtRFde52qg2fgUF24yI;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HIST GEO NA;6B > MHIST GGR.1;13,00;6,50;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;23/05/2024;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HIST GEO NA;6B > MHIST GGR.1;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;23/05/2024;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;;gQhQljxYGtYVlEUF_MBVfeGdt4w-RFwV98XW0A-allw;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HIST GEO NA;6B > MHIST GGR.3;15,00;7,50;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;23/05/2024;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;;kpWZEFB3rSR5WcZsr20XHb1xKtRFde52qg2fgUF24yI;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HIST GEO NA;6B > MHIST GGR.3;13,00;6,50;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;23/05/2024;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;;xzienFJHJ_npw8jUqi9s8l6NZlMXfhQAe_BRmIgg5mQ;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
HIST GEO NA;6B > MHIST GGR.3;13,00;6,50;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;;;;;;;;;;;;;;;;;;;;;;23/05/2024;;;;;;;;;;;;;;;;;;;;;;;;Trimestre 3;;;;;;;;;;;;;;;;;;;;;;;;gQhQljxYGtYVlEUF_MBVfeGdt4w-RFwV98XW0A-allw;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;geP3dvwhju2coxz95QgJAYrnucPl30Vk_ET6eul_Nog;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;svgIZkFdvEA614tScOOGaJFyVxTJSfB_1vA_2B4tc5I;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;5mGFk-eJGXpzZ-h-HKaOKSWUFuY1Y5fAINU-B5xaBk0;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;DesO1lPd74V-SDIkgiJ0hvGzW36KrDEzZCkNbOymS5A;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;-p2zhyGe62lEYA5QuraUXHDTUtKCUlY3FqzlPhfn9vk;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;J8SKUpngjyP4L5ZU4HpEnyTkniVE1gXeXB6HUDsvInY;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;cQj3gk7B8NCXOCq9mQfXEo6Q9tTd73KfIMsSOCdnvg4;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
ARABE SI;6C;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;1,00;1,00;1,00;;;;;;;;;;;;;;;;;;;;;17/11/2023;09/02/2024;21/02/2024;23/02/2024;;;;;;;;;;;;;;;;;;;;;Trimestre 1;Trimestre 2;Trimestre 2;Trimestre 1;;;;;;;;;;;;;;;;;;;;;B6DBdX_nY0_KkWePDdzQ4Ya2Dxxrx2Rw0shZP8ZKy34;4JI_xxMQTpYhRq6-TKB3Fd78f3XHX2_O8ZTz1YhMlNk
