classes;periode;appr;eleve_id
1A;;Les résultats sont inégaux selon les matières et révèlent des difficultés notamment en français et en spécialités. Le sérieux de votre travail et votre investissement actif en classe sont soulignés dans l'ensemble des disciplines. Nous vous encourageons à persévérer et intensifier vos efforts afin d'acquérir davantage de rigueur.;2Dstl4nD5FvsxwtVwcRss2ARYjelctyUuQRWLgC8PeM
1A;;Un bilan trimestriel encourageant marqué par une hausse des résultats dans plusieurs disciplines grâce au sérieux et à la régularité de votre travail. Nous vous encourageons à poursuivre sur cette voie l'an prochain.;2Dstl4nD5FvsxwtVwcRss2ARYjelctyUuQRWLgC8PeM
1B/C;;Un bon bilan dans l'ensemble, vous avez fait des efforts louables et votre sérieux est à souligner. Continuez sur cette voie.;9ZC6skLUE6-QBqqB8L8wkxygyipNN2KBrUp2dJdITeY
1B/C;;Ce bilan fragile et irrégulier montre un certain manque de rigueur et d'investissement personnel de la part de Ilyas. Il est impératif que vous intensifiiez vos efforts pour exploiter pleinement vos capacités et progresser.;9ZC6skLUE6-QBqqB8L8wkxygyipNN2KBrUp2dJdITeY
1B/C;;Malgré un bilan irrégulier, nous soulignons votre sérieux et vos efforts d'implication, qu'il vous faut généraliser à toutes les disciplines. Nous comptons sur vous.;9ZC6skLUE6-QBqqB8L8wkxygyipNN2KBrUp2dJdITeY
3B;;Trimestre juste, mais Anas pourrait avoir des meilleurs résultats avec plus de travail approfondi, de concentration et moins de bavardages. Nous comptons sur vous.;HRK_WEqKGMIIFzQ3kx_tUUx1RtIo4PY0g-b9a4Uqf4Y
3B;;Trimestre fragile. L'équipe pédagogique reconnaît votre progrès, mais il est important de maintenir votre concentration en classe et d'approfondir votre travail pour progresser davantage.;HRK_WEqKGMIIFzQ3kx_tUUx1RtIo4PY0g-b9a4Uqf4Y
3B;;Résultats fragiles. L'équipe pédagogique reconnaît vos efforts et vous encourage à renforcer votre implication en classe et votre régularité dans le travail personnel dans les matières du DNB, où des efforts supplémentaires sont nécessaires pour réussir votre brevet et votre seconde. vous en êtes capables.;HRK_WEqKGMIIFzQ3kx_tUUx1RtIo4PY0g-b9a4Uqf4Y
2A;;Un trimestre très fragile. Les difficultés ne pourront etre surmontées qu'en fournissant un travail personnel conséquent et en vous concentrant en classe.;gq67y99eXJ52BwTQZ4GYpnYltf7tifuQ-yZvRuqrSHc
2A;;Un trimestre inquiétant, les lacunes sont importantes et si l'investissement en classe a gagné en sérieux, il y a encore une marge de progression. De plus seul un travail personnel régulier et approfondi pourrait permettre de surmonter certaines difficultés.;gq67y99eXJ52BwTQZ4GYpnYltf7tifuQ-yZvRuqrSHc
2A;;Un trimestre très fragile. Hodayfa n'a pas atteint les compétences de seconde. Les lacunes sont nombreuses et les difficultés s'accroissent. Le travail personnel est superficiel et l'investissement en classe est très inégal. La première générale est déconseillée.;gq67y99eXJ52BwTQZ4GYpnYltf7tifuQ-yZvRuqrSHc
5C;;Un premier trimestre encourageant. Ilyass fournit de réels efforts en classe comme dans son travail personnel afin de surmonter la barrière de la langue. Des progrès sont déjà visibles. Bravo Ilyass pour tes efforts, si tu conserves cette même motivation, les progrès seront continus !;Faxe6QNFNzK7I_32yNMyef132__nXnCodwo1cb6lKDo
5C;;Un trimestre un peu décevant. Ilyass excelle dans les matières en arabe, mais est en difficulté dans les autres. Sa maîtrise de la langue française est encore fragile mais surtout, l' attention est devenue trop légère, avec des bavardages qui sont devenus trop nombreux. Or, Ilyass a besoin d' écouter et d' être concentré pour progresser. Nous attendons donc plus de sérieux au dernier trimestre.;Faxe6QNFNzK7I_32yNMyef132__nXnCodwo1cb6lKDo
5C;;Un ensemble inquiétant. Ilyass n' a pas suivi les recommandations du conseil de classe du deuxième trimestre. Son travail personnel a été très insuffisant, et il a passé beaucoup de temps à bavarder. Il est impossible de progresser dans ces conditions. Il va falloir se montrer beaucoup plus sérieux l' an prochain. Le conseil de classe propose un maintien en classe de cinquième afin de renforcer les acquis.;Faxe6QNFNzK7I_32yNMyef132__nXnCodwo1cb6lKDo
6B;;Excellent premier trimestre pour Naël qui est un élément moteur en classe et dont le travail sans relâche est remarqué par l'ensemble des professeurs. Nous le félicitons.;X4mBi76LQyjySwO4k9rY8Wcdew8iI6Yb8hdEaxXyoX4
6B;;Excellent trimestre, Naël est investit et sérieux, c'est très bien. Nous le félicitons.;X4mBi76LQyjySwO4k9rY8Wcdew8iI6Yb8hdEaxXyoX4
6B;;Excellent trimestre, l'année est réussie, nous le félicitons.;X4mBi76LQyjySwO4k9rY8Wcdew8iI6Yb8hdEaxXyoX4
3B;;Excellent trimestre. Malak est investie et motivée. L'équipe pédagogique vous félicite pour votre sérieux et travail de qualité . Bravo.;ZSINIKE6X21M0xQ7KQ7ylow7zihMmJx60TO1w4gF02w
3B;;Excellent trimestre pour Malak. Votre sérieux et votre engagement sont remarquables. Félicitations !;ZSINIKE6X21M0xQ7KQ7ylow7zihMmJx60TO1w4gF02w
3B;;Excellents résultats ce trimestre.    Votre sérieux et votre engagement en classe sont remarquables.  Félicitations pour cette année réussi !   Nous comptons sur vous pour continuer ainsi au lycée.;ZSINIKE6X21M0xQ7KQ7ylow7zihMmJx60TO1w4gF02w
1A;;C'est un excellent trimestre, votre implication en classe et le sérieux de votre travail sont remarqués dans l'ensemble des disciplines. Il faut continuer ainsi.;nbNO1s36O83B54-tALZW65QNZiOMWN-YU2tzeImkO6A
1A;;C'est un excellent trimestre, vos résultats sont à l'image de la rigueur de votre travail et de votre implication sans failles en classe. Nous vous en félicitons.;nbNO1s36O83B54-tALZW65QNZiOMWN-YU2tzeImkO6A
1A;;Un bilan trimestriel excellent, fruit d'un travail rigoureux et de qualité et d'un investissement actif en classe. Les compétences acquises sont solides. Félicitations.;nbNO1s36O83B54-tALZW65QNZiOMWN-YU2tzeImkO6A
2A;;Un trimestre trop juste, Safwane doit fournir des efforts dans l'ensemble des disciplines et veiller à bien se concentrer en classe pour surmonter ses difficultés;58oF_H9LN8xn6ot80d57Fy7OYJFTvbdtfPzWBLvapZA
2A;;Un trimestre fragile, Safwane a réalisé des efforts de comportement et de travail dans certaines disciplines. Il faut généraliser votre travail et l'approfondir pour surmonter les difficultés et répondre aux exigences de la seconde.;58oF_H9LN8xn6ot80d57Fy7OYJFTvbdtfPzWBLvapZA
2A;;Un trimestre fragile qui est marqué par des résultats hétérogènes. Des efforts en fin d'année dans certaines disciplines qu'il faut généraliser et intensifier;58oF_H9LN8xn6ot80d57Fy7OYJFTvbdtfPzWBLvapZA
3B;;Résultats fragiles. Ziyad fait des efforts louables. les enseignants reconnaissent votre progrès et vous encouragent à redoubler d'efforts et à maintenir une attitude positive pour progresser. vous en êtes capables.;g0QBXRijENnlhpRK2R-N5gIWVRDbIicaztDGgIyM9Bk
3B;;Travail insuffisant. Ziyad doit faire preuve d'un investissement sérieux pour progresser. Vous pouvez faire beaucoup mieux;g0QBXRijENnlhpRK2R-N5gIWVRDbIicaztDGgIyM9Bk
3B;;Résultats fragiles. Ziyad a fait des efforts mais il peut faire mieux. pour réussir votre DNB, nous vous encourageons à renforcer votre engagement en classe et à améliorer votre travail personnel pour surmonter les difficultés. vous en êtes capables. Bon courage.;g0QBXRijENnlhpRK2R-N5gIWVRDbIicaztDGgIyM9Bk
1B/C;;Très bon bilan. Ilyas maintient une constance et un sérieux dans son travail, éléments clés de la réussite. Continuez sur cette voie;VKEWDA1A7kkdTKuuKR9WP2jePRmJgwW32qWvRRwnz7k
1B/C;;Bilan très irrégulier, certains résultats sont un peu justes. Nous vous encourageons à être plus investi et rigoureux dans votre travail.;VKEWDA1A7kkdTKuuKR9WP2jePRmJgwW32qWvRRwnz7k
1B/C;;Bon bilan dans l'ensemble mais vous êtes capable de mieux encore.  Vous devez gagner en régularité et en concentration, nous comptons sur vous.         Elève ayant participé à un MUN, Mini-MUN DAUDET (Model of United Nations) organisé en interne par le club du lycée.;VKEWDA1A7kkdTKuuKR9WP2jePRmJgwW32qWvRRwnz7k
3A;;C' est un excellent trimestre, avec des résultats remarquables. Yasser a fournit un travail régulier, de grande qualité, ainsi qu' une participation active au cours. Toutes les capacités sont là pour réussir une grande année. Bravo Yasser pour ton travail, nous comptons sur toi pour continuer avec la même ambition, tout en cessant les quleques bavardages.;II8ZXqwfVXdRtiOa2TCy89fENgmoXT-IEtIwCT-Wrtw
3A;;C' est un trimestre remarquable, à l' image des résultats. Yasser a fournit un travail régulier, de grande qualité, ainsi qu' une participation active au cours. Toutes les capacités sont là pour envisager avec ambition le DNB et le lycée. Félicitations Yasser, continue ainsi !;II8ZXqwfVXdRtiOa2TCy89fENgmoXT-IEtIwCT-Wrtw
3A;;Un trimestre remarquable à tous les niveaux ( sérieux, participation, travail, résultats ). Tous les enseignants te félicitent pour cette brillante année !;II8ZXqwfVXdRtiOa2TCy89fENgmoXT-IEtIwCT-Wrtw
6A;;Omar obtient de bon résultats reposant sur de bonnes capacités, des efforts ont été salués dans certaines matières, toutefois plusieurs professeurs soulignent le fait que tu ne donne pas ton maximum en termes d'implication et de concentration. L'équipe pédagogique t'invites à harmoniser tes efforts dans toutes les disciplines dans le prochain trimestre.;qEBetcMrPuKHIloYY8JBB-Ob7AHI-htN64SA5shteBw
6A;;Des résultats en baisse et une attitude loin d'être satisfaisante dans plusieurs matières. Il est crucial pour Omar de prendre conscience de l'importance de son attitude et de son engagement envers les apprentissages. L'équipe pédagogique t'encourage, au prochain trimestre, à gagner en concentration et à fournir un travail personnel plus régulier. Ces efforts te permettront d'embellir ce bulletin qui est loin de refléter ton potentiel!;qEBetcMrPuKHIloYY8JBB-Ob7AHI-htN64SA5shteBw
6A;;Omar n’a pas tenu compte des conseils du dernier trimestre ce qui pénalisent ses résultats et freinent sa progression. L’équipe pédagogique reconnaissent tes capacités et compte sur toi pour adopter une attitude propice aux apprentissages et redoubler d’efforts dans le travail personnel notamment en langue française afin de surmonter les nouvelles difficultés du cycle 4 de l’année prochaine.;qEBetcMrPuKHIloYY8JBB-Ob7AHI-htN64SA5shteBw
1B/C;;Les résultats sont excellents. Nous vous félicitons pour ce premier trimestre de grande qualité, dans les résultats comme dans l’attitude. L'ensemble est solide. Continuez ainsi.;u0Qwuhv-pYhNw9T0x9oALkQgu_HpVke0S8JBJpEuNic
1B/C;;Encore un excellent  trimestre, un travail sérieux et une belle motivation. Votre engagement et votre détermination sont des atouts précieux pour votre réussite. Nous vous en félicitons.;u0Qwuhv-pYhNw9T0x9oALkQgu_HpVke0S8JBJpEuNic
1B/C;;Encore un excellent trimestre. Ghita est une élève sérieuse et pertinente dans sa réflexion et ses interventions. Nos félicitations.          Elève membre du club MUN et du bureau, Vice-présidente Collège (Model of United Nations), fortement impliquée, que ce soit dans l'organisation des simulations organisées en interne, Mini-MUN Daudet ou en tant que participante à d'autres MUN organisés en externe avec d'autres lycées, LFIAMUN d'Agadir et OSUIMUN. Cette élève s'est distinguée comme meilleure déléguée lors de sa participation au deuxième Mini-MUN Daudet, organisé en interne, soulignant son excellence et son engagement.;u0Qwuhv-pYhNw9T0x9oALkQgu_HpVke0S8JBJpEuNic
2B;;Très bon trimestre. Elève sérieux qui se donne les moyens de réussir. Ne relâchez pas vos efforts.;oVv_H6G_7TCbyJ6daDasunBLLWIvI5JFfHdbK5MuNSU
2B;;Excellent trimestre. Bravo pour ton investissement. Félicitations.;oVv_H6G_7TCbyJ6daDasunBLLWIvI5JFfHdbK5MuNSU
2B;;Excellent trimestre. Kamil a fourni un travail sérieux durant toute cette année scolaire. Bravo et félicitations. Elève ayant participé à plusieurs MUN (Model of United Nations), organisés en interne, Mini-MUN Daudet et en externe, LFIAMUN d'Agadir et OSUIMUN. Cet élève a brillé lors de sa participation au deuxième Mini-MUN Daudet, organisé en interne, lui valant une mention honorable pour son engagement et ses contributions précieuses.;oVv_H6G_7TCbyJ6daDasunBLLWIvI5JFfHdbK5MuNSU
4B;;Très bon trimestre, nous vous félicitons pour vos efforts soutenus, continuez ainsi.;CpQvR-KVaf87i12y9pNKDOzJJflBZ1TCHMC3vgNsUIg
4B;;Le conseil de classe vous félicite pour cet excellent trimestre. Continuez ainsi.;CpQvR-KVaf87i12y9pNKDOzJJflBZ1TCHMC3vgNsUIg
4B;;Excellent trimestre et bilan annuel très positif. Admission en troisième avec toutes nos félicitations.;CpQvR-KVaf87i12y9pNKDOzJJflBZ1TCHMC3vgNsUIg
6C;;Excellent trimestre, les compétences comportementales et académiques semblent bien acquises grâce à une attitude positive, l'ensemble de l'équipe pédagogique s'accorde pour féliciter le travail régulier et une implication active durant la classe.;zwf12jyJmeJnRQAFM-x-aujHf3yK9Ou3q5uIXEXGKpA
6C;;Excellent trimestre, nous vous accordons des félicitations pour vos efforts de travail soutenus et votre implication positive.;zwf12jyJmeJnRQAFM-x-aujHf3yK9Ou3q5uIXEXGKpA
6C;;Excellent trimestre et bilan annuel très positif. Admission en cinquième.;zwf12jyJmeJnRQAFM-x-aujHf3yK9Ou3q5uIXEXGKpA
3A;;Des résultats satisfaisants dans l' ensemble. Amine a des capacités intéressantes, mais ses nombreux bavardages et son travail personnel trop irrégulier, peu rigoureux, rendent le bilan décevant. Il va falloir prendre conscience des attentes de l' année de troisième et se montrer plus plus sérieux. Nous comptons sur toi pour te montrer plus ambitieux et fournir de vrais efforts au prochain trimestre.;-l37j9LGszZM4s0hqkhpGizyx6yXGIDC7sc9_gHieC0
3A;;Un bon trimestre dans l' ensemble mais des résultats un peu irréguliers. Mohamed Amine a des capacités, qu' il exploite efficacement en sciences où il peut parfois exceller, mais dans les matières littéraires son travail manque généralement de rigueur voire de profondeur. Les professeurs t' encouragent à approfondir ton travail dans ces matières afin d' entamer le lycée avec plus de certitudes.;-l37j9LGszZM4s0hqkhpGizyx6yXGIDC7sc9_gHieC0
3A;;Un bon trimestre. Amine a montré cette année qu' il avait toutes les capacités pour réussir à l' examen et au lycée. Il faudra cependant se montrer plus régulier et rigoureux dans le travail personnel dans certaines matières, afin d' exploiter au mieux ton potentiel. Elève ayant participé à un MUN, Mini-MUN DAUDET (Model of United Nations) organisé en interne par le club du lycée.;-l37j9LGszZM4s0hqkhpGizyx6yXGIDC7sc9_gHieC0
6B;;Résultats satisfaisant pour Walid. Il a du potentiel. Le travail à la maison peut être accentué pour obtenir des résultats encore plus probants. Les règles de vie de classe doivent être encore plus respectées. Nous l'invitons à redoubler d'efforts au second trimestre.;0DfSEwZh4Y8ECT3qsHm4OD2S7658Uwj2fqX3OurVAV0
6B;;Le trimestre de Walid est hétérogène. Walid manque de concentration en classe : il faut généraliser les efforts à l'ensemble des matières. Nous comptons sur toi pour un changement d'attitude pour cette fin d'année.;0DfSEwZh4Y8ECT3qsHm4OD2S7658Uwj2fqX3OurVAV0
6B;;Une année assez satisfaisante, mais il pourrait faire mieux avec un peu plus d'effort et une concentration accrue en classe. Ses résultats, en baisse, reflètent un manque de rigueur et de profondeur dans son travail. Malgré quelques difficultés, notamment en rédaction, ses compétences sont acquises. Il devra se montrer plus ambitieux et appliqué à la rentrée prochaine pour pleinement exploiter son potentiel.;0DfSEwZh4Y8ECT3qsHm4OD2S7658Uwj2fqX3OurVAV0
